order_number,order_id,ship_date,ship_mode,address_id
9549,CA-2017-145233,2017-12-05,Standard Class,ADD-00465
9548,CA-2017-145233,2017-12-05,Standard Class,ADD-00465
9547,CA-2017-145233,2017-12-05,Standard Class,ADD-00465
9546,CA-2017-145233,2017-12-05,Standard Class,ADD-00465
9545,CA-2017-145233,2017-12-05,Standard Class,ADD-00465
9544,CA-2017-145660,2017-12-03,First Class,ADD-00224
9543,CA-2017-144862,2017-12-05,Standard Class,ADD-00083
9542,CA-2017-122539,2017-12-05,Standard Class,ADD-00082
9541,CA-2017-118542,2017-12-05,Standard Class,ADD-00516
9540,CA-2017-101805,2017-12-06,Standard Class,ADD-00622
9539,CA-2017-163139,2017-12-03,Second Class,ADD-00053
9538,CA-2017-101805,2017-12-06,Standard Class,ADD-00622
9537,CA-2017-122539,2017-12-05,Standard Class,ADD-00082
9536,CA-2017-122539,2017-12-05,Standard Class,ADD-00082
9535,CA-2017-113355,2017-12-05,Standard Class,ADD-00404
9534,CA-2017-143245,2017-12-06,Standard Class,ADD-00034
9533,CA-2017-143245,2017-12-06,Standard Class,ADD-00034
9532,CA-2017-116645,2017-12-04,Standard Class,ADD-00085
9531,CA-2017-142090,2017-12-07,Standard Class,ADD-00110
9530,CA-2017-142090,2017-12-07,Standard Class,ADD-00110
9529,US-2017-165456,2017-12-03,First Class,ADD-00081
9528,CA-2017-102267,2017-12-04,Standard Class,ADD-00446
9527,CA-2017-107314,2017-12-03,First Class,ADD-00578
9526,US-2017-148768,2017-12-02,Second Class,ADD-00170
9525,CA-2017-105333,2017-12-04,Standard Class,ADD-00054
9524,CA-2017-111689,2017-12-02,Second Class,ADD-00055
9523,CA-2017-137365,2017-12-03,Second Class,ADD-00456
9522,US-2017-120089,2017-11-30,Same Day,ADD-00226
9521,CA-2017-105333,2017-12-04,Standard Class,ADD-00054
9520,CA-2017-105333,2017-12-04,Standard Class,ADD-00054
9519,CA-2017-119305,2017-12-04,Standard Class,ADD-00208
9518,CA-2017-111689,2017-12-02,Second Class,ADD-00055
9517,CA-2017-108035,2017-12-03,Standard Class,ADD-00199
9516,CA-2017-108035,2017-12-03,Standard Class,ADD-00199
9515,US-2017-110576,2017-12-02,Standard Class,ADD-00080
9514,US-2017-110576,2017-12-02,Standard Class,ADD-00080
9513,CA-2017-123372,2017-12-02,Standard Class,ADD-00056
9512,US-2017-110576,2017-12-02,Standard Class,ADD-00080
9511,CA-2017-121538,2017-12-01,First Class,ADD-00465
9510,CA-2017-123372,2017-12-02,Standard Class,ADD-00056
9509,CA-2017-117702,2017-12-04,Standard Class,ADD-00094
9508,CA-2017-117702,2017-12-04,Standard Class,ADD-00094
9507,CA-2017-117702,2017-12-04,Standard Class,ADD-00094
9506,US-2017-110576,2017-12-02,Standard Class,ADD-00080
9505,CA-2017-131303,2017-12-02,Standard Class,ADD-00542
9504,US-2017-110576,2017-12-02,Standard Class,ADD-00080
9503,CA-2017-132185,2017-12-02,Standard Class,ADD-00128
9502,CA-2017-132185,2017-12-02,Standard Class,ADD-00128
9501,CA-2017-107125,2017-12-02,Standard Class,ADD-00519
9500,CA-2017-107125,2017-12-02,Standard Class,ADD-00519
9499,CA-2017-103352,2017-11-30,Second Class,ADD-00054
9498,CA-2017-101245,2017-12-03,Standard Class,ADD-00578
9497,CA-2017-103352,2017-11-30,Second Class,ADD-00054
9496,CA-2017-133207,2017-12-03,Standard Class,ADD-00518
9495,CA-2017-101245,2017-12-03,Standard Class,ADD-00578
9494,CA-2017-159506,2017-12-02,Standard Class,ADD-00253
9493,CA-2017-159506,2017-12-02,Standard Class,ADD-00253
9492,CA-2017-102519,2017-11-29,First Class,ADD-00293
9491,CA-2017-102519,2017-11-29,First Class,ADD-00293
9490,CA-2017-100097,2017-11-29,Second Class,ADD-00053
9489,CA-2017-165029,2017-11-30,Standard Class,ADD-00139
9488,CA-2017-135307,2017-11-27,First Class,ADD-00364
9487,CA-2017-135307,2017-11-27,First Class,ADD-00364
9486,CA-2017-100097,2017-11-29,Second Class,ADD-00053
9485,CA-2017-155957,2017-11-30,Standard Class,ADD-00223
9484,CA-2017-130526,2017-11-29,First Class,ADD-00351
9483,CA-2017-141439,2017-12-01,Standard Class,ADD-00255
9482,CA-2017-141439,2017-12-01,Standard Class,ADD-00255
9481,CA-2017-155607,2017-11-30,Standard Class,ADD-00053
9480,CA-2017-141439,2017-12-01,Standard Class,ADD-00255
9479,CA-2017-141439,2017-12-01,Standard Class,ADD-00255
9478,CA-2017-122700,2017-11-30,Standard Class,ADD-00223
9477,CA-2017-141439,2017-12-01,Standard Class,ADD-00255
9476,CA-2017-155957,2017-11-30,Standard Class,ADD-00223
9475,CA-2017-155607,2017-11-30,Standard Class,ADD-00053
9474,CA-2017-150266,2017-11-30,Standard Class,ADD-00425
9473,CA-2017-161459,2017-11-29,Second Class,ADD-00561
9472,CA-2017-161459,2017-11-29,Second Class,ADD-00561
9471,CA-2017-150266,2017-11-30,Standard Class,ADD-00425
9470,US-2017-109610,2017-11-30,Second Class,ADD-00211
9469,CA-2017-150266,2017-11-30,Standard Class,ADD-00425
9468,CA-2017-150266,2017-11-30,Standard Class,ADD-00425
9467,CA-2017-101665,2017-12-01,Standard Class,ADD-00580
9466,US-2017-133312,2017-11-29,Standard Class,ADD-00580
9465,CA-2017-129000,2017-11-27,Second Class,ADD-00267
9464,US-2017-133312,2017-11-29,Standard Class,ADD-00580
9463,CA-2017-124765,2017-11-30,Standard Class,ADD-00171
9462,CA-2017-155159,2017-11-29,Second Class,ADD-00139
9461,CA-2017-168641,2017-12-01,Standard Class,ADD-00056
9460,CA-2017-105543,2017-11-24,Same Day,ADD-00372
9459,CA-2017-101945,2017-11-28,Standard Class,ADD-00425
9458,CA-2017-166436,2017-11-28,Standard Class,ADD-00056
9457,CA-2017-166436,2017-11-28,Standard Class,ADD-00056
9456,CA-2017-123701,2017-11-27,First Class,ADD-00579
9455,CA-2017-131366,2017-11-29,Standard Class,ADD-00076
9454,CA-2017-168641,2017-12-01,Standard Class,ADD-00056
9453,CA-2017-169894,2017-11-29,Second Class,ADD-00491
9452,CA-2017-168641,2017-12-01,Standard Class,ADD-00056
9451,CA-2017-153654,2017-11-26,Second Class,ADD-00128
9450,CA-2017-131366,2017-11-29,Standard Class,ADD-00076
9449,CA-2017-128300,2017-11-26,Second Class,ADD-00132
9448,CA-2017-128300,2017-11-26,Second Class,ADD-00132
9447,CA-2017-168641,2017-12-01,Standard Class,ADD-00056
9446,CA-2017-169894,2017-11-29,Second Class,ADD-00491
9445,CA-2017-137505,2017-11-24,Same Day,ADD-00516
9444,CA-2017-164028,2017-11-30,Standard Class,ADD-00580
9443,CA-2017-137505,2017-11-24,Same Day,ADD-00516
9442,CA-2017-146535,2017-11-30,Standard Class,ADD-00213
9441,US-2017-128118,2017-12-01,Standard Class,ADD-00203
9440,US-2017-128118,2017-12-01,Standard Class,ADD-00203
9439,CA-2017-162250,2017-11-24,Same Day,ADD-00578
9438,CA-2017-103765,2017-11-30,Standard Class,ADD-00455
9437,CA-2017-146535,2017-11-30,Standard Class,ADD-00213
9436,CA-2017-149160,2017-11-26,Second Class,ADD-00267
9435,CA-2017-149160,2017-11-26,Second Class,ADD-00267
9434,CA-2017-107832,2017-11-26,Second Class,ADD-00080
9433,CA-2017-148992,2017-11-27,Standard Class,ADD-00348
9432,CA-2017-119004,2017-11-28,Standard Class,ADD-00123
9431,CA-2017-119004,2017-11-28,Standard Class,ADD-00123
9430,CA-2017-119004,2017-11-28,Standard Class,ADD-00123
9429,CA-2017-156622,2017-11-26,First Class,ADD-00412
9428,CA-2017-119746,2017-11-27,Standard Class,ADD-00347
9427,CA-2017-103156,2017-11-24,First Class,ADD-00080
9426,CA-2017-167017,2017-11-25,First Class,ADD-00258
9425,CA-2017-156622,2017-11-26,First Class,ADD-00412
9424,CA-2017-156622,2017-11-26,First Class,ADD-00412
9423,CA-2017-156622,2017-11-26,First Class,ADD-00412
9422,CA-2017-166919,2017-11-27,Standard Class,ADD-00412
9421,CA-2017-119746,2017-11-27,Standard Class,ADD-00347
9420,CA-2017-119746,2017-11-27,Standard Class,ADD-00347
9419,CA-2017-144036,2017-11-26,Standard Class,ADD-00425
9418,CA-2017-103380,2017-11-25,Standard Class,ADD-00529
9417,CA-2017-100811,2017-11-24,First Class,ADD-00083
9416,CA-2017-100811,2017-11-24,First Class,ADD-00083
9415,CA-2017-103380,2017-11-25,Standard Class,ADD-00529
9414,CA-2017-103380,2017-11-25,Standard Class,ADD-00529
9413,CA-2017-103380,2017-11-25,Standard Class,ADD-00529
9412,CA-2017-107874,2017-11-25,Standard Class,ADD-00056
9411,CA-2017-105130,2017-11-25,Standard Class,ADD-00580
9410,CA-2017-103380,2017-11-25,Standard Class,ADD-00529
9409,CA-2017-105130,2017-11-25,Standard Class,ADD-00580
9408,CA-2017-110443,2017-11-25,Standard Class,ADD-00620
9407,CA-2017-157420,2017-11-21,Same Day,ADD-00426
9406,CA-2017-110443,2017-11-25,Standard Class,ADD-00620
9405,CA-2017-110443,2017-11-25,Standard Class,ADD-00620
9404,CA-2017-142888,2017-11-25,Standard Class,ADD-00631
9403,CA-2017-111556,2017-11-22,First Class,ADD-00056
9402,CA-2017-111556,2017-11-22,First Class,ADD-00056
9401,CA-2017-121818,2017-11-21,First Class,ADD-00110
9400,CA-2017-103499,2017-11-24,Standard Class,ADD-00205
9399,US-2017-161193,2017-11-26,Standard Class,ADD-00220
9398,CA-2017-154123,2017-11-25,Standard Class,ADD-00218
9397,CA-2017-121818,2017-11-21,First Class,ADD-00110
9396,US-2017-161193,2017-11-26,Standard Class,ADD-00220
9395,CA-2017-146724,2017-11-27,Standard Class,ADD-00303
9394,CA-2017-111556,2017-11-22,First Class,ADD-00056
9393,CA-2017-111556,2017-11-22,First Class,ADD-00056
9392,CA-2017-118731,2017-11-22,Second Class,ADD-00579
9391,CA-2017-120404,2017-11-24,Second Class,ADD-00056
9390,CA-2017-120404,2017-11-24,Second Class,ADD-00056
9389,CA-2017-120404,2017-11-24,Second Class,ADD-00056
9388,CA-2017-118731,2017-11-22,Second Class,ADD-00579
9387,US-2017-110996,2017-11-25,Standard Class,ADD-00533
9386,CA-2017-126242,2017-11-24,Standard Class,ADD-00520
9385,CA-2017-131254,2017-11-21,First Class,ADD-00426
9384,US-2017-152380,2017-11-23,Standard Class,ADD-00348
9383,CA-2017-126242,2017-11-24,Standard Class,ADD-00520
9382,US-2017-137491,2017-11-25,Standard Class,ADD-00422
9381,CA-2017-101042,2017-11-23,Standard Class,ADD-00218
9380,CA-2017-121468,2017-11-20,First Class,ADD-00562
9379,CA-2017-101042,2017-11-23,Standard Class,ADD-00218
9378,CA-2017-112529,2017-11-21,First Class,ADD-00442
9377,CA-2017-110926,2017-11-23,Standard Class,ADD-00098
9376,US-2017-108014,2017-11-25,Standard Class,ADD-00230
9375,CA-2017-143021,2017-11-19,Same Day,ADD-00054
9374,CA-2017-112529,2017-11-21,First Class,ADD-00442
9373,CA-2017-143021,2017-11-19,Same Day,ADD-00054
9372,US-2017-139969,2017-11-26,Standard Class,ADD-00440
9371,CA-2017-131254,2017-11-21,First Class,ADD-00426
9370,CA-2017-168858,2017-11-23,Standard Class,ADD-00054
9369,CA-2017-158876,2017-11-21,Second Class,ADD-00399
9368,CA-2017-162929,2017-11-22,First Class,ADD-00056
9367,CA-2017-158876,2017-11-21,Second Class,ADD-00399
9366,CA-2017-131254,2017-11-21,First Class,ADD-00426
9365,CA-2017-162929,2017-11-22,First Class,ADD-00056
9364,CA-2017-168858,2017-11-23,Standard Class,ADD-00054
9363,CA-2017-158876,2017-11-21,Second Class,ADD-00399
9362,CA-2017-158876,2017-11-21,Second Class,ADD-00399
9361,CA-2017-146458,2017-11-22,Second Class,ADD-00096
9360,CA-2017-167871,2017-11-23,Standard Class,ADD-00162
9359,CA-2017-143434,2017-11-24,Standard Class,ADD-00274
9358,US-2017-132444,2017-11-21,First Class,ADD-00622
9357,CA-2017-107825,2017-11-18,Same Day,ADD-00293
9356,US-2017-132444,2017-11-21,First Class,ADD-00622
9355,US-2017-132444,2017-11-21,First Class,ADD-00622
9354,US-2017-132444,2017-11-21,First Class,ADD-00622
9353,US-2017-158946,2017-11-23,Standard Class,ADD-00231
9352,CA-2017-160122,2017-11-23,Standard Class,ADD-00348
9351,US-2017-132444,2017-11-21,First Class,ADD-00622
9350,CA-2017-167871,2017-11-23,Standard Class,ADD-00162
9349,CA-2017-160122,2017-11-23,Standard Class,ADD-00348
9348,CA-2017-104913,2017-11-22,Standard Class,ADD-00062
9347,CA-2017-104864,2017-11-23,Second Class,ADD-00160
9346,CA-2017-107825,2017-11-18,Same Day,ADD-00293
9345,CA-2017-107825,2017-11-18,Same Day,ADD-00293
9344,CA-2017-104864,2017-11-23,Second Class,ADD-00160
9343,CA-2017-104864,2017-11-23,Second Class,ADD-00160
9342,CA-2017-104864,2017-11-23,Second Class,ADD-00160
9341,CA-2017-107825,2017-11-18,Same Day,ADD-00293
9340,CA-2017-104864,2017-11-23,Second Class,ADD-00160
9339,US-2017-155866,2017-11-21,Standard Class,ADD-00054
9338,CA-2017-163629,2017-11-21,Standard Class,ADD-00142
9337,CA-2017-165687,2017-11-23,Standard Class,ADD-00108
9336,CA-2017-163629,2017-11-21,Standard Class,ADD-00142
9335,CA-2017-124674,2017-11-23,Standard Class,ADD-00445
9334,CA-2017-158120,2017-11-21,Standard Class,ADD-00606
9333,CA-2017-158120,2017-11-21,Standard Class,ADD-00606
9332,CA-2017-100902,2017-11-21,Standard Class,ADD-00123
9331,CA-2017-100902,2017-11-21,Standard Class,ADD-00123
9330,CA-2017-118122,2017-11-24,Standard Class,ADD-00621
9329,CA-2017-138163,2017-11-20,First Class,ADD-00011
9328,CA-2017-166709,2017-11-22,Standard Class,ADD-00085
9327,CA-2017-128265,2017-11-22,Second Class,ADD-00054
9326,US-2017-155866,2017-11-21,Standard Class,ADD-00054
9325,US-2017-116505,2017-11-21,Second Class,ADD-00095
9324,CA-2017-141719,2017-11-21,Second Class,ADD-00345
9323,CA-2017-137022,2017-11-22,Standard Class,ADD-00544
9322,US-2017-107888,2017-11-19,First Class,ADD-00621
9321,US-2017-107888,2017-11-19,First Class,ADD-00621
9320,CA-2017-160633,2017-11-21,Standard Class,ADD-00225
9319,CA-2017-121678,2017-11-20,Second Class,ADD-00227
9318,US-2017-107888,2017-11-19,First Class,ADD-00621
9317,US-2017-107888,2017-11-19,First Class,ADD-00621
9316,US-2017-114657,2017-11-21,Standard Class,ADD-00058
9315,CA-2017-160633,2017-11-21,Standard Class,ADD-00225
9314,CA-2017-108091,2017-11-21,Standard Class,ADD-00541
9313,CA-2017-100601,2017-11-20,Standard Class,ADD-00574
9312,CA-2017-122945,2017-11-22,Standard Class,ADD-00599
9311,US-2017-157896,2017-11-16,Same Day,ADD-00053
9310,US-2017-118598,2017-11-16,Same Day,ADD-00068
9309,CA-2017-160633,2017-11-21,Standard Class,ADD-00225
9308,CA-2017-157448,2017-11-20,Standard Class,ADD-00520
9307,CA-2017-157448,2017-11-20,Standard Class,ADD-00520
9306,CA-2017-136308,2017-11-16,Same Day,ADD-00580
9305,CA-2017-108112,2017-11-20,Standard Class,ADD-00160
9304,CA-2017-108112,2017-11-20,Standard Class,ADD-00160
9303,CA-2017-124261,2017-11-19,Standard Class,ADD-00520
9302,US-2017-136679,2017-11-18,Standard Class,ADD-00430
9301,CA-2017-152142,2017-11-19,Standard Class,ADD-00579
9300,CA-2017-142489,2017-11-16,Second Class,ADD-00426
9299,US-2017-136679,2017-11-18,Standard Class,ADD-00430
9298,CA-2017-106943,2017-11-19,Standard Class,ADD-00056
9297,US-2017-118157,2017-11-17,First Class,ADD-00310
9296,CA-2017-138611,2017-11-17,Second Class,ADD-00221
9295,CA-2017-138611,2017-11-17,Second Class,ADD-00221
9294,CA-2017-137323,2017-11-18,Second Class,ADD-00069
9293,CA-2017-122490,2017-11-18,Standard Class,ADD-00621
9292,CA-2017-165204,2017-11-16,Second Class,ADD-00203
9291,CA-2017-122490,2017-11-18,Standard Class,ADD-00621
9290,CA-2017-122490,2017-11-18,Standard Class,ADD-00621
9289,CA-2017-122490,2017-11-18,Standard Class,ADD-00621
9288,CA-2017-123624,2017-11-17,Second Class,ADD-00567
9287,US-2017-102904,2017-11-20,Standard Class,ADD-00186
9286,US-2017-124926,2017-11-18,Second Class,ADD-00426
9285,US-2017-140312,2017-11-19,Standard Class,ADD-00587
9284,US-2017-165344,2017-11-15,First Class,ADD-00242
9283,CA-2017-165204,2017-11-16,Second Class,ADD-00203
9282,CA-2017-113873,2017-11-19,Standard Class,ADD-00412
9281,CA-2017-113873,2017-11-19,Standard Class,ADD-00412
9280,US-2017-153633,2017-11-18,Second Class,ADD-00178
9279,US-2017-165344,2017-11-15,First Class,ADD-00242
9278,US-2017-119662,2017-11-16,First Class,ADD-00348
9277,US-2017-165344,2017-11-15,First Class,ADD-00242
9276,CA-2017-159156,2017-11-16,First Class,ADD-00053
9275,CA-2017-112844,2017-11-16,Second Class,ADD-00070
9274,CA-2017-160416,2017-11-18,Second Class,ADD-00058
9273,CA-2017-133620,2017-11-18,Standard Class,ADD-00053
9272,CA-2017-112844,2017-11-16,Second Class,ADD-00070
9271,CA-2017-122644,2017-11-17,Standard Class,ADD-00223
9270,CA-2017-130386,2017-11-18,Standard Class,ADD-00451
9269,CA-2017-160514,2017-11-16,Standard Class,ADD-00591
9268,CA-2017-130386,2017-11-18,Standard Class,ADD-00451
9267,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9266,CA-2017-134978,2017-11-15,Second Class,ADD-00055
9265,CA-2017-149944,2017-11-16,Second Class,ADD-00629
9264,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9263,CA-2017-149944,2017-11-16,Second Class,ADD-00629
9262,US-2017-116659,2017-11-12,Same Day,ADD-00220
9261,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9260,US-2017-132220,2017-11-16,Standard Class,ADD-00495
9259,CA-2017-122644,2017-11-17,Standard Class,ADD-00223
9258,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9257,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9256,US-2017-125808,2017-11-15,Second Class,ADD-00517
9255,CA-2017-154088,2017-11-17,Standard Class,ADD-00151
9254,CA-2017-166835,2017-11-14,Second Class,ADD-00076
9253,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9252,CA-2017-130386,2017-11-18,Standard Class,ADD-00451
9251,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9250,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9249,CA-2017-164364,2017-11-16,Standard Class,ADD-00623
9248,CA-2017-164364,2017-11-16,Standard Class,ADD-00623
9247,CA-2017-164364,2017-11-16,Standard Class,ADD-00623
9246,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9245,US-2017-136707,2017-11-15,First Class,ADD-00518
9244,CA-2017-164168,2017-11-18,Standard Class,ADD-00408
9243,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9242,CA-2017-134915,2017-11-12,Same Day,ADD-00496
9241,CA-2017-115448,2017-11-14,First Class,ADD-00202
9240,CA-2017-150959,2017-11-13,First Class,ADD-00403
9239,CA-2017-143455,2017-11-18,Standard Class,ADD-00242
9238,CA-2017-150959,2017-11-13,First Class,ADD-00403
9237,CA-2017-143217,2017-11-17,Standard Class,ADD-00293
9236,US-2017-116491,2017-11-13,First Class,ADD-00408
9235,CA-2017-120327,2017-11-16,Standard Class,ADD-00282
9234,CA-2017-154137,2017-11-17,Standard Class,ADD-00053
9233,CA-2017-157483,2017-11-18,Standard Class,ADD-00269
9232,CA-2017-167976,2017-11-14,Second Class,ADD-00316
9231,CA-2017-158561,2017-11-16,Second Class,ADD-00171
9230,CA-2017-148985,2017-11-15,Second Class,ADD-00519
9229,CA-2017-110842,2017-11-16,Standard Class,ADD-00518
9228,CA-2017-110842,2017-11-16,Standard Class,ADD-00518
9227,CA-2017-110842,2017-11-16,Standard Class,ADD-00518
9226,US-2017-155425,2017-11-11,First Class,ADD-00501
9225,US-2017-155425,2017-11-11,First Class,ADD-00501
9224,US-2017-155425,2017-11-11,First Class,ADD-00501
9223,US-2017-155425,2017-11-11,First Class,ADD-00501
9222,US-2017-128447,2017-11-17,Standard Class,ADD-00632
9221,CA-2017-137624,2017-11-17,Standard Class,ADD-00516
9220,CA-2017-141138,2017-11-16,Standard Class,ADD-00596
9219,CA-2017-161739,2017-11-15,Second Class,ADD-00449
9218,CA-2017-104640,2017-11-16,Standard Class,ADD-00055
9217,US-2017-128447,2017-11-17,Standard Class,ADD-00632
9216,CA-2017-163874,2017-11-12,Second Class,ADD-00622
9215,CA-2017-104640,2017-11-16,Standard Class,ADD-00055
9214,US-2017-155425,2017-11-11,First Class,ADD-00501
9213,CA-2017-162096,2017-11-10,Same Day,ADD-00552
9212,CA-2017-142671,2017-11-14,Second Class,ADD-00159
9211,CA-2017-159597,2017-11-14,Standard Class,ADD-00545
9210,CA-2017-159667,2017-11-13,Standard Class,ADD-00150
9209,CA-2017-159597,2017-11-14,Standard Class,ADD-00545
9208,CA-2017-152912,2017-11-12,Second Class,ADD-00093
9207,CA-2017-158246,2017-11-11,First Class,ADD-00577
9206,CA-2017-152912,2017-11-12,Second Class,ADD-00093
9205,CA-2017-161018,2017-11-11,Second Class,ADD-00053
9204,CA-2017-152912,2017-11-12,Second Class,ADD-00093
9203,CA-2017-152912,2017-11-12,Second Class,ADD-00093
9202,CA-2017-119494,2017-11-13,Standard Class,ADD-00544
9201,CA-2017-159667,2017-11-13,Standard Class,ADD-00150
9200,US-2017-141852,2017-11-14,Standard Class,ADD-00543
9199,CA-2017-143658,2017-11-13,Second Class,ADD-00056
9198,CA-2017-155621,2017-11-13,Standard Class,ADD-00094
9197,CA-2017-122504,2017-11-12,Second Class,ADD-00583
9196,CA-2017-113460,2017-11-09,Second Class,ADD-00090
9195,CA-2017-149888,2017-11-13,Standard Class,ADD-00080
9194,CA-2017-113572,2017-11-11,Standard Class,ADD-00055
9193,CA-2017-149888,2017-11-13,Standard Class,ADD-00080
9192,CA-2017-152737,2017-11-12,Standard Class,ADD-00580
9191,CA-2017-163188,2017-11-07,Same Day,ADD-00393
9190,CA-2017-152737,2017-11-12,Standard Class,ADD-00580
9189,CA-2017-132346,2017-11-11,Standard Class,ADD-00085
9188,CA-2017-122504,2017-11-12,Second Class,ADD-00583
9187,CA-2017-144596,2017-11-10,Standard Class,ADD-00054
9186,CA-2017-167941,2017-11-09,Second Class,ADD-00124
9185,CA-2017-154109,2017-11-11,Standard Class,ADD-00083
9184,CA-2017-154109,2017-11-11,Standard Class,ADD-00083
9183,US-2017-153948,2017-11-06,Same Day,ADD-00580
9182,CA-2017-125290,2017-11-10,Second Class,ADD-00310
9181,CA-2017-106691,2017-11-12,Standard Class,ADD-00425
9180,CA-2017-107174,2017-11-13,Standard Class,ADD-00622
9179,CA-2017-107174,2017-11-13,Standard Class,ADD-00622
9178,CA-2017-107174,2017-11-13,Standard Class,ADD-00622
9177,US-2017-153948,2017-11-06,Same Day,ADD-00580
9176,CA-2017-100013,2017-11-11,Standard Class,ADD-00519
9175,US-2017-153948,2017-11-06,Same Day,ADD-00580
9174,CA-2017-167941,2017-11-09,Second Class,ADD-00124
