order_number,order_id,order_date,product_id,sales,quantity,discount,profit
9682,CA-2017-117457,2017-12-08,FUR-TA-10002041,1004.024,7,0.2,-112.9527
9681,CA-2017-117324,2017-12-08,OFF-PA-10002713,27.52,4,0.0,12.6592
9680,CA-2017-145226,2017-12-08,FUR-FU-10004952,109.48,2,0.0,33.9388
9679,CA-2017-145226,2017-12-08,OFF-ST-10004123,272.94,3,0.0,0.0
9678,CA-2017-145226,2017-12-08,OFF-PA-10003172,19.44,3,0.0,9.3312
9677,CA-2017-145226,2017-12-08,OFF-ST-10002352,31.92,4,0.0,8.2992
9676,CA-2017-117457,2017-12-08,FUR-CH-10003956,113.568,2,0.2,-18.4548
9675,US-2017-167570,2017-12-08,FUR-CH-10003396,215.544,4,0.3,-58.5048
9674,CA-2017-117324,2017-12-08,TEC-AC-10003023,178.11,3,0.0,32.0598
9673,CA-2017-117457,2017-12-08,OFF-PA-10002893,9.68,1,0.0,4.6464
9672,CA-2017-117457,2017-12-08,FUR-BO-10001972,1336.829,13,0.15,31.4548
9671,CA-2017-148264,2017-12-08,OFF-ST-10003327,29.79,3,0.0,8.6391
9670,CA-2017-148264,2017-12-08,FUR-FU-10002703,128.9,2,0.0,15.468
9669,CA-2017-148264,2017-12-08,OFF-PA-10003651,60.12,9,0.0,28.8576
9668,CA-2017-117457,2017-12-08,OFF-PA-10001970,55.98,1,0.0,27.4302
9667,CA-2017-135587,2017-12-07,OFF-AP-10004540,320.64,4,0.0,89.7792
9666,CA-2017-135587,2017-12-07,TEC-AC-10001266,52.0,4,0.0,23.4
9665,CA-2017-142328,2017-12-07,OFF-PA-10000380,50.04,6,0.0,25.02
9664,US-2017-136189,2017-12-07,FUR-FU-10000175,82.38,6,0.0,25.5378
9663,CA-2017-134285,2017-12-07,OFF-FA-10000611,3.552,3,0.2,1.2432
9662,CA-2017-134285,2017-12-07,OFF-PA-10000304,15.552,3,0.2,5.4432
9661,CA-2017-157980,2017-12-07,TEC-AC-10002567,127.984,2,0.2,25.5968
9660,CA-2017-137099,2017-12-07,TEC-PH-10002496,374.376,3,0.2,46.797
9659,US-2017-122714,2017-12-07,OFF-BI-10001120,1889.99,5,0.8,-2929.4845
9658,US-2017-149006,2017-12-06,OFF-ST-10003221,10.68,1,0.0,2.8836
9657,CA-2017-104066,2017-12-05,TEC-AC-10001013,205.03,7,0.0,67.6599
9656,CA-2017-156958,2017-12-05,OFF-BI-10002071,9.296,2,0.2,3.0212
9655,CA-2017-105235,2017-12-05,FUR-FU-10001487,20.94,3,0.0,6.0726
9654,CA-2017-126865,2017-12-05,OFF-PA-10003039,92.94,3,0.0,41.823
9653,CA-2017-117128,2017-12-05,OFF-LA-10000248,11.07,3,0.0,5.2029
9652,CA-2017-117128,2017-12-05,OFF-PA-10000007,21.6,6,0.0,9.936
9651,CA-2017-130351,2017-12-05,TEC-AC-10003832,99.39,3,0.0,40.7499
9650,CA-2017-131212,2017-12-05,OFF-BI-10000145,14.976,6,0.2,5.4288
9649,US-2017-126053,2017-12-05,OFF-LA-10003766,9.45,3,0.0,4.536
9648,CA-2017-105235,2017-12-05,OFF-AP-10001271,254.9,5,0.0,68.823
9647,US-2017-126053,2017-12-05,FUR-FU-10001934,41.96,2,0.0,10.9096
9646,CA-2017-131212,2017-12-05,OFF-BI-10001617,24.816,3,0.2,8.3754
9645,CA-2017-130351,2017-12-05,OFF-PA-10002137,38.9,5,0.0,17.505
9644,CA-2017-105235,2017-12-05,FUR-FU-10000521,58.68,2,0.0,18.1908
9643,CA-2017-156958,2017-12-05,OFF-BI-10001543,172.752,6,0.2,60.4632
9642,CA-2017-130351,2017-12-05,OFF-AP-10004532,61.44,3,0.0,16.5888
9641,CA-2017-156958,2017-12-05,TEC-PH-10000148,31.176,3,0.2,-7.0146
9640,CA-2017-156958,2017-12-05,FUR-FU-10003268,199.9,5,0.0,39.98
9639,CA-2017-156958,2017-12-05,OFF-BI-10001524,83.92,5,0.2,29.372
9638,CA-2017-117667,2017-12-04,FUR-CH-10004540,239.96,10,0.3,-10.284
9637,CA-2017-118003,2017-12-04,FUR-FU-10002506,12.99,1,0.0,1.5588
9636,CA-2017-156412,2017-12-04,OFF-BI-10001922,5.346,3,0.7,-4.455
9635,CA-2017-147550,2017-12-04,FUR-FU-10001918,11.352,3,0.2,2.6961
9634,CA-2017-109183,2017-12-04,TEC-MA-10003230,649.0,2,0.5,-272.58
9633,CA-2017-160031,2017-12-04,OFF-PA-10000241,74.352,3,0.2,23.235
9632,CA-2017-117667,2017-12-04,TEC-AC-10000580,255.968,4,0.2,-28.7964
9631,CA-2017-118003,2017-12-04,FUR-CH-10004860,302.94,3,0.0,18.1764
9630,CA-2017-153227,2017-12-04,OFF-PA-10001838,11.76,2,0.0,5.7624
9629,US-2017-107384,2017-12-04,OFF-AR-10001315,8.8,5,0.0,2.552
9628,CA-2017-118003,2017-12-04,FUR-CH-10003817,182.22,3,0.0,45.555
9627,CA-2017-152660,2017-12-04,OFF-ST-10000532,61.568,2,0.2,4.6176
9626,US-2017-107384,2017-12-04,TEC-AC-10004595,142.8,1,0.0,29.988
9625,US-2017-107384,2017-12-04,TEC-AC-10001539,399.95,5,0.0,143.982
9624,CA-2017-139773,2017-12-04,FUR-CH-10001797,188.552,7,0.3,-2.6936
9623,CA-2017-117667,2017-12-04,OFF-AR-10000716,13.392,3,0.2,3.1806
9622,CA-2017-117667,2017-12-04,FUR-FU-10004093,54.768,2,0.2,6.846
9621,CA-2017-117667,2017-12-04,OFF-PA-10002709,23.92,5,0.2,8.671
9620,CA-2017-118017,2017-12-03,TEC-AC-10002006,102.336,8,0.2,14.0712
9619,CA-2017-118017,2017-12-03,TEC-AC-10002006,76.752,6,0.2,10.5534
9618,CA-2017-143126,2017-12-03,FUR-TA-10002958,521.96,2,0.0,88.7332
9617,CA-2017-118017,2017-12-03,FUR-FU-10004053,16.192,1,0.2,4.6552
9616,CA-2017-118017,2017-12-03,OFF-PA-10002246,10.32,2,0.2,3.741
9615,CA-2017-118017,2017-12-03,OFF-SU-10004782,47.32,7,0.2,5.915
9614,CA-2017-118017,2017-12-03,FUR-FU-10004270,16.72,5,0.2,3.344
9613,CA-2017-103415,2017-12-03,FUR-FU-10000820,13.592,2,0.6,-14.2716
9612,CA-2017-136875,2017-12-03,OFF-PA-10000357,166.44,3,0.0,79.8912
9611,CA-2017-118017,2017-12-03,FUR-FU-10004351,23.376,3,0.2,7.0128
9610,CA-2017-118017,2017-12-03,OFF-AR-10003856,13.344,6,0.2,1.0008
9609,CA-2017-148691,2017-12-03,TEC-PH-10000576,136.99,1,0.0,36.9873
9608,CA-2017-148691,2017-12-03,OFF-BI-10001553,14.624,2,0.2,5.1184
9607,CA-2017-123071,2017-12-03,OFF-PA-10003729,10.368,2,0.2,3.6288
9606,US-2017-149510,2017-12-03,OFF-PA-10001892,24.448,4,0.2,8.8624
9605,US-2017-149510,2017-12-03,OFF-AP-10002350,45.216,3,0.2,4.5216
9604,CA-2017-148691,2017-12-03,OFF-LA-10001317,3.15,1,0.0,1.512
9603,CA-2017-148691,2017-12-03,OFF-BI-10001524,83.92,5,0.2,29.372
9602,US-2017-149510,2017-12-03,OFF-BI-10004233,28.782,6,0.7,-21.1068
9601,CA-2017-128699,2017-12-03,TEC-AC-10001990,47.992,1,0.2,7.1988
9600,CA-2017-109701,2017-12-02,OFF-BI-10004187,9.024,6,0.2,3.1584
9599,CA-2017-165715,2017-12-02,OFF-AR-10003903,32.776,1,0.2,2.4582
9598,CA-2017-102379,2017-12-02,FUR-CH-10004983,1159.056,9,0.2,43.4646
9597,CA-2017-147767,2017-12-02,OFF-BI-10001670,67.86,6,0.7,-45.24
9596,CA-2017-102379,2017-12-02,OFF-AR-10004022,179.9,5,0.0,44.975
9595,CA-2017-143756,2017-12-02,FUR-CH-10001854,701.96,2,0.0,168.4704
9594,CA-2017-164917,2017-12-02,OFF-AR-10004344,47.96,5,0.2,4.1965
9593,CA-2017-116715,2017-12-02,OFF-ST-10004340,559.62,9,0.0,151.0974
9592,CA-2017-155075,2017-12-02,OFF-BI-10003650,631.176,4,0.7,-462.8624
9591,CA-2017-109701,2017-12-02,OFF-BI-10000632,69.456,2,0.2,22.5732
9590,US-2017-112347,2017-12-02,FUR-BO-10003546,242.352,8,0.7,-363.528
9589,CA-2017-109701,2017-12-02,OFF-PA-10003724,10.86,2,0.0,5.3214
9588,CA-2017-109701,2017-12-02,OFF-AP-10002765,79.47,3,0.0,22.2516
9587,US-2017-147221,2017-12-02,OFF-AP-10002534,294.62,5,0.8,-766.012
9586,CA-2017-109701,2017-12-02,OFF-AR-10001868,10.08,6,0.0,5.04
9585,CA-2017-155089,2017-12-02,OFF-BI-10002429,45.66,5,0.7,-33.484
9584,US-2017-147221,2017-12-02,FUR-FU-10004020,8.752,4,0.6,-3.7196
9583,CA-2017-157469,2017-12-02,TEC-PH-10004531,151.188,2,0.4,-25.198
9582,CA-2017-102379,2017-12-02,TEC-PH-10001448,39.992,1,0.2,-7.9984
9581,CA-2017-157469,2017-12-02,OFF-AR-10001662,19.728,9,0.2,1.7262
9580,CA-2017-104108,2017-12-02,OFF-AR-10000817,12.16,5,0.2,2.128
9579,US-2017-112347,2017-12-02,TEC-PH-10000213,49.616,2,0.2,4.9616
9578,US-2017-112347,2017-12-02,OFF-BI-10003707,36.624,8,0.7,-24.416
9577,US-2017-112347,2017-12-02,FUR-FU-10001488,508.704,6,0.2,0.0
9576,CA-2017-116715,2017-12-02,OFF-PA-10004475,109.92,2,0.0,53.8608
9575,US-2017-112347,2017-12-02,OFF-ST-10003306,114.288,1,0.2,12.8574
9574,US-2017-108063,2017-12-02,OFF-AR-10001446,34.65,3,0.0,10.395
9573,US-2017-112347,2017-12-02,TEC-PH-10004833,57.36,6,0.2,-14.34
9572,CA-2017-167395,2017-12-02,OFF-SU-10001225,4.36,2,0.0,0.1744
9571,CA-2017-116715,2017-12-02,OFF-PA-10003893,8.56,2,0.0,3.852
9570,US-2017-112347,2017-12-02,FUR-CH-10002335,906.68,5,0.2,68.001
9569,CA-2017-167395,2017-12-02,OFF-AP-10001293,286.86,7,0.0,80.3208
9568,CA-2017-167395,2017-12-02,TEC-PH-10004977,979.95,5,0.0,284.1855
9567,CA-2017-160885,2017-12-02,TEC-PH-10001795,2479.96,4,0.0,743.988
9566,CA-2017-166926,2017-12-01,FUR-BO-10002598,141.96,2,0.0,41.1684
9565,CA-2017-135860,2017-12-01,OFF-FA-10000134,52.29,9,0.0,16.2099
9564,CA-2017-118542,2017-12-01,OFF-PA-10004735,45.36,7,0.0,21.7728
9563,CA-2017-163139,2017-12-01,TEC-AC-10000290,20.37,3,0.0,6.9258
9562,CA-2017-135860,2017-12-01,OFF-BI-10003274,15.92,4,0.0,7.4824
9561,CA-2017-163139,2017-12-01,OFF-ST-10002790,221.55,3,0.0,6.6465
9560,CA-2017-135860,2017-12-01,TEC-PH-10001700,131.98,2,0.0,35.6346
9559,CA-2017-135860,2017-12-01,OFF-ST-10001522,91.99,1,0.0,3.6796
9558,CA-2017-135860,2017-12-01,OFF-ST-10000642,83.92,4,0.0,5.8744
9557,CA-2017-127313,2017-12-01,OFF-ST-10001228,37.392,3,0.2,2.337
9556,CA-2017-166926,2017-12-01,OFF-PA-10001593,41.86,7,0.0,18.837
9555,CA-2017-127313,2017-12-01,FUR-FU-10003798,79.12,5,0.2,13.846
9554,CA-2017-101805,2017-12-01,FUR-FU-10000023,70.68,12,0.0,31.0992
9553,CA-2017-144862,2017-12-01,OFF-EN-10003040,104.68,5,0.2,35.3295
9552,CA-2017-103968,2017-12-01,FUR-FU-10003394,629.64,9,0.0,107.0388
9551,CA-2017-113355,2017-12-01,FUR-CH-10002602,317.058,3,0.3,-18.1176
9550,CA-2017-138618,2017-12-01,OFF-PA-10000520,10.368,2,0.2,3.6288
9549,CA-2017-145233,2017-12-01,TEC-PH-10004977,470.376,3,0.2,52.9173
9548,CA-2017-145233,2017-12-01,TEC-PH-10000586,105.584,2,0.2,9.2386
9547,CA-2017-145233,2017-12-01,OFF-AP-10000358,31.152,3,0.2,3.5046
9546,CA-2017-145233,2017-12-01,OFF-BI-10002764,6.783,7,0.7,-4.7481
9545,CA-2017-145233,2017-12-01,TEC-PH-10001254,406.368,4,0.2,30.4776
9544,CA-2017-145660,2017-12-01,FUR-FU-10002885,7.712,2,0.2,1.7352
9543,CA-2017-144862,2017-12-01,TEC-PH-10000923,62.958,7,0.4,9.4437
9542,CA-2017-122539,2017-12-01,FUR-CH-10003379,398.972,2,0.3,-28.498
9541,CA-2017-118542,2017-12-01,OFF-BI-10003429,10.128,2,0.2,3.6714
9540,CA-2017-101805,2017-12-01,OFF-ST-10002756,541.24,4,0.0,5.4124
9539,CA-2017-163139,2017-12-01,OFF-BI-10003460,17.52,5,0.2,6.132
9538,CA-2017-101805,2017-12-01,OFF-BI-10002003,15.92,5,0.2,5.373
9537,CA-2017-122539,2017-12-01,OFF-BI-10001759,8.001,7,0.7,-5.6007
9536,CA-2017-122539,2017-12-01,OFF-LA-10004853,15.936,4,0.2,5.1792
9535,CA-2017-113355,2017-12-01,TEC-PH-10004912,219.8,5,0.2,24.7275
9534,CA-2017-143245,2017-12-01,FUR-CH-10000155,897.15,3,0.0,251.202
9533,CA-2017-143245,2017-12-01,OFF-PA-10001972,19.44,3,0.0,9.3312
9532,CA-2017-116645,2017-11-30,OFF-AR-10001044,155.94,6,0.0,45.2226
9531,CA-2017-142090,2017-11-30,TEC-AC-10002001,383.976,3,0.2,81.5949
9530,CA-2017-142090,2017-11-30,FUR-TA-10001889,1781.682,7,0.4,-653.2834
9529,US-2017-165456,2017-11-30,FUR-CH-10003981,1079.316,6,0.3,-15.4188
9528,CA-2017-102267,2017-11-30,OFF-FA-10000611,2.368,2,0.2,0.8288
9527,CA-2017-107314,2017-11-30,FUR-FU-10003489,25.83,3,0.0,9.5571
9526,US-2017-148768,2017-11-30,TEC-PH-10002564,71.976,3,0.2,8.997
9525,CA-2017-105333,2017-11-30,OFF-ST-10002182,83.56,4,0.0,1.6712
9524,CA-2017-111689,2017-11-30,OFF-BI-10003984,68.472,3,0.2,23.1093
9523,CA-2017-137365,2017-11-30,TEC-AC-10001767,95.976,3,0.2,-10.7973
9522,US-2017-120089,2017-11-30,OFF-AP-10003779,663.936,4,0.2,82.992
9521,CA-2017-105333,2017-11-30,OFF-ST-10001809,269.49,3,0.0,5.3898
9520,CA-2017-105333,2017-11-30,TEC-PH-10001468,546.06,3,0.0,163.818
9519,CA-2017-119305,2017-11-30,OFF-ST-10000604,173.8,5,0.0,43.45
9518,CA-2017-111689,2017-11-30,FUR-CH-10004287,1242.9,5,0.1,262.39
9517,CA-2017-108035,2017-11-29,FUR-FU-10004017,101.52,5,0.2,19.035
9516,CA-2017-108035,2017-11-29,FUR-CH-10000454,390.368,2,0.2,48.796
9515,US-2017-110576,2017-11-28,FUR-TA-10004154,2065.32,12,0.4,-619.596
9514,US-2017-110576,2017-11-28,FUR-FU-10003601,516.488,7,0.2,-12.9122
9513,CA-2017-123372,2017-11-28,TEC-PH-10002834,1979.89,11,0.0,494.9725
9512,US-2017-110576,2017-11-28,FUR-FU-10000576,1007.232,6,0.2,75.5424
9511,CA-2017-121538,2017-11-28,OFF-PA-10004071,88.768,2,0.2,31.0688
9510,CA-2017-123372,2017-11-28,OFF-EN-10003055,79.96,2,0.0,35.982
9509,CA-2017-117702,2017-11-28,FUR-FU-10004270,20.9,5,0.0,7.524
9508,CA-2017-117702,2017-11-28,FUR-FU-10000576,1049.2,5,0.0,272.792
9507,CA-2017-117702,2017-11-28,OFF-AR-10004582,1.64,1,0.0,0.738
9506,US-2017-110576,2017-11-28,OFF-PA-10000788,15.552,3,0.2,5.4432
9505,CA-2017-131303,2017-11-28,OFF-LA-10001074,62.65,5,0.0,29.4455
9504,US-2017-110576,2017-11-28,OFF-PA-10002479,25.344,6,0.2,7.92
9503,CA-2017-132185,2017-11-27,OFF-AP-10001205,43.584,1,0.2,4.3584
9502,CA-2017-132185,2017-11-27,OFF-AR-10000422,8.76,5,0.2,0.7665
9501,CA-2017-107125,2017-11-27,OFF-BI-10001989,117.488,7,0.2,41.1208
9500,CA-2017-107125,2017-11-27,FUR-FU-10000732,18.84,3,0.0,6.0288
9499,CA-2017-103352,2017-11-27,OFF-BI-10001196,107.424,6,0.2,36.2556
9498,CA-2017-101245,2017-11-27,OFF-PA-10003129,244.55,5,0.0,114.9385
9497,CA-2017-103352,2017-11-27,OFF-AR-10001573,6.99,3,0.0,2.0271
9496,CA-2017-133207,2017-11-27,TEC-PH-10004100,57.568,4,0.2,5.7568
9495,CA-2017-101245,2017-11-27,TEC-AC-10001284,166.16,8,0.0,59.8176
9494,CA-2017-159506,2017-11-27,OFF-PA-10003641,158.28,6,0.0,72.8088
9493,CA-2017-159506,2017-11-27,OFF-BI-10004519,497.94,3,0.0,224.073
9492,CA-2017-102519,2017-11-27,FUR-FU-10004091,46.94,1,0.0,19.2454
9491,CA-2017-102519,2017-11-27,TEC-AC-10001772,143.73,9,0.0,56.0547
9490,CA-2017-100097,2017-11-26,FUR-FU-10003623,135.3,5,0.0,37.884
9489,CA-2017-165029,2017-11-26,OFF-AR-10003504,12.84,3,0.0,3.7236
9488,CA-2017-135307,2017-11-26,TEC-AC-10002399,38.04,2,0.0,12.1728
9487,CA-2017-135307,2017-11-26,FUR-FU-10001290,126.3,3,0.0,40.416
9486,CA-2017-100097,2017-11-26,TEC-PH-10002310,979.95,5,0.0,264.5865
9485,CA-2017-155957,2017-11-26,OFF-AP-10004708,213.136,7,0.2,23.9778
9484,CA-2017-130526,2017-11-26,OFF-BI-10001524,33.568,8,0.8,-53.7088
9483,CA-2017-141439,2017-11-26,FUR-TA-10004086,257.94,3,0.0,67.0644
9482,CA-2017-141439,2017-11-26,TEC-PH-10002624,1879.96,4,0.0,545.1884
9481,CA-2017-155607,2017-11-26,OFF-BI-10003364,93.344,4,0.2,32.6704
9480,CA-2017-141439,2017-11-26,FUR-FU-10001473,27.46,2,0.0,9.8856
9479,CA-2017-141439,2017-11-26,TEC-PH-10001819,89.98,2,0.0,43.1904
9478,CA-2017-122700,2017-11-26,TEC-PH-10003092,220.752,8,0.4,-40.4712
9477,CA-2017-141439,2017-11-26,FUR-CH-10004287,828.6,3,0.0,240.294
9476,CA-2017-155957,2017-11-26,OFF-AP-10002082,52.272,3,0.2,9.801
9475,CA-2017-155607,2017-11-26,OFF-AP-10001962,58.73,7,0.0,14.6825
9474,CA-2017-150266,2017-11-25,OFF-AR-10001761,18.688,4,0.2,3.7376
9473,CA-2017-161459,2017-11-25,TEC-PH-10004071,39.96,5,0.2,3.4965
9472,CA-2017-161459,2017-11-25,OFF-PA-10002377,34.08,6,0.0,15.336
9471,CA-2017-150266,2017-11-25,FUR-CH-10002126,853.93,5,0.3,-24.398
9470,US-2017-109610,2017-11-25,FUR-CH-10001854,701.96,2,0.0,168.4704
9469,CA-2017-150266,2017-11-25,OFF-AP-10002867,67.84,5,0.8,-179.776
9468,CA-2017-150266,2017-11-25,TEC-PH-10003437,299.96,5,0.2,37.495
9467,CA-2017-101665,2017-11-25,OFF-AR-10002335,5.16,2,0.0,1.3416
9466,US-2017-133312,2017-11-25,OFF-ST-10001325,10.48,1,0.0,2.8296
9465,CA-2017-129000,2017-11-25,OFF-ST-10001097,501.81,3,0.0,0.0
9464,US-2017-133312,2017-11-25,FUR-BO-10002213,359.499,3,0.15,-29.6058
9463,CA-2017-124765,2017-11-25,FUR-BO-10003965,723.92,5,0.2,-81.441
9462,CA-2017-155159,2017-11-25,OFF-PA-10003724,48.87,9,0.0,23.9463
9461,CA-2017-168641,2017-11-24,OFF-AR-10003759,16.38,9,0.0,7.371
9460,CA-2017-105543,2017-11-24,OFF-ST-10003123,33.29,1,0.0,7.9896
9459,CA-2017-101945,2017-11-24,OFF-FA-10004248,10.824,3,0.2,2.5707
9458,CA-2017-166436,2017-11-24,FUR-CH-10000785,977.292,6,0.1,173.7408
9457,CA-2017-166436,2017-11-24,OFF-PA-10001838,5.88,1,0.0,2.8812
9456,CA-2017-123701,2017-11-24,OFF-AR-10001860,27.76,4,0.0,9.9936
9455,CA-2017-131366,2017-11-24,OFF-PA-10000675,229.544,7,0.2,83.2097
9454,CA-2017-168641,2017-11-24,FUR-BO-10000780,321.568,2,0.2,-16.0784
9453,CA-2017-169894,2017-11-24,OFF-BI-10004230,20.724,2,0.7,-15.1976
9452,CA-2017-168641,2017-11-24,OFF-PA-10001972,12.96,2,0.0,6.2208
9451,CA-2017-153654,2017-11-24,OFF-BI-10004465,19.008,8,0.7,-12.672
9450,CA-2017-131366,2017-11-24,TEC-PH-10003437,89.988,2,0.4,-14.998
9449,CA-2017-128300,2017-11-24,TEC-PH-10002807,79.1,2,0.0,39.55
9448,CA-2017-128300,2017-11-24,OFF-BI-10001597,327.84,8,0.0,157.3632
9447,CA-2017-168641,2017-11-24,OFF-EN-10003001,167.96,2,0.0,78.9412
9446,CA-2017-169894,2017-11-24,OFF-ST-10000060,415.872,8,0.2,-41.5872
9445,CA-2017-137505,2017-11-24,FUR-TA-10001676,71.088,2,0.2,-1.7772
9444,CA-2017-164028,2017-11-24,TEC-AC-10001772,223.58,14,0.0,87.1962
9443,CA-2017-137505,2017-11-24,FUR-TA-10000617,364.08,2,0.2,9.102
9442,CA-2017-146535,2017-11-24,OFF-ST-10001526,1443.96,12,0.0,375.4296
9441,US-2017-128118,2017-11-24,OFF-EN-10003448,64.848,7,0.2,24.318
9440,US-2017-128118,2017-11-24,OFF-BI-10000216,11.673,3,0.7,-7.782
9439,CA-2017-162250,2017-11-24,OFF-PA-10002137,7.78,1,0.0,3.501
9438,CA-2017-103765,2017-11-24,OFF-AP-10002311,13.762,1,0.8,-24.7716
9437,CA-2017-146535,2017-11-24,OFF-BI-10000546,2.88,1,0.0,1.4112
9436,CA-2017-149160,2017-11-23,FUR-FU-10003347,28.4,2,0.0,11.076
9435,CA-2017-149160,2017-11-23,OFF-BI-10001543,287.92,8,0.0,138.2016
9434,CA-2017-107832,2017-11-23,OFF-BI-10001658,7.476,1,0.7,-5.9808
9433,CA-2017-148992,2017-11-23,OFF-PA-10004285,10.688,2,0.2,3.7408
9432,CA-2017-119004,2017-11-23,TEC-AC-10003499,74.112,8,0.2,17.6016
9431,CA-2017-119004,2017-11-23,TEC-PH-10002844,27.992,1,0.2,2.0994
9430,CA-2017-119004,2017-11-23,OFF-AR-10000390,3.304,1,0.2,1.0738
9429,CA-2017-156622,2017-11-23,OFF-BI-10003707,6.104,2,0.8,-9.156
9428,CA-2017-119746,2017-11-23,OFF-LA-10001613,11.52,5,0.2,4.176
9427,CA-2017-103156,2017-11-23,FUR-FU-10000320,24.048,9,0.2,7.2144
9426,CA-2017-167017,2017-11-23,OFF-SU-10001225,4.36,2,0.0,0.1744
9425,CA-2017-156622,2017-11-23,OFF-PA-10002923,78.304,2,0.2,29.364
9424,CA-2017-156622,2017-11-23,OFF-PA-10000477,36.288,7,0.2,12.7008
9423,CA-2017-156622,2017-11-23,FUR-TA-10003008,127.785,1,0.3,-31.0335
9422,CA-2017-166919,2017-11-23,TEC-PH-10001305,195.96,5,0.2,19.596
9421,CA-2017-119746,2017-11-23,FUR-FU-10004909,6.464,1,0.6,-4.04
9420,CA-2017-119746,2017-11-23,TEC-PH-10004447,222.384,2,0.2,16.6788
9419,CA-2017-144036,2017-11-22,OFF-AR-10000122,35.712,8,0.2,2.232
9418,CA-2017-103380,2017-11-21,OFF-AP-10001492,8.62,1,0.0,2.2412
9417,CA-2017-100811,2017-11-21,OFF-ST-10002444,39.296,4,0.2,3.9296
9416,CA-2017-100811,2017-11-21,OFF-PA-10001204,8.448,2,0.2,2.64
9415,CA-2017-103380,2017-11-21,TEC-PH-10004165,659.976,3,0.2,49.4982
9414,CA-2017-103380,2017-11-21,OFF-AR-10003856,5.56,2,0.0,1.4456
9413,CA-2017-103380,2017-11-21,OFF-FA-10004248,9.02,2,0.0,3.5178
9412,CA-2017-107874,2017-11-21,FUR-FU-10003535,27.42,1,0.0,11.2422
9411,CA-2017-105130,2017-11-21,OFF-AR-10003394,11.76,4,0.0,3.1752
9410,CA-2017-103380,2017-11-21,OFF-ST-10003442,56.56,2,0.0,15.2712
9409,CA-2017-105130,2017-11-21,OFF-BI-10001191,40.736,2,0.2,14.7668
9408,CA-2017-110443,2017-11-21,OFF-BI-10001670,150.8,5,0.2,56.55
9407,CA-2017-157420,2017-11-21,TEC-PH-10003555,55.176,3,0.2,-12.4146
9406,CA-2017-110443,2017-11-21,OFF-PA-10003797,51.84,8,0.0,24.8832
9405,CA-2017-110443,2017-11-21,TEC-MA-10002073,1039.992,1,0.2,103.9992
9404,CA-2017-142888,2017-11-21,FUR-TA-10004767,70.98,1,0.0,20.5842
9403,CA-2017-111556,2017-11-20,TEC-PH-10001459,1259.97,3,0.0,327.5922
9402,CA-2017-111556,2017-11-20,OFF-AR-10004602,68.97,3,0.0,19.3116
9401,CA-2017-121818,2017-11-20,OFF-AR-10000203,23.968,7,0.2,2.6964
9400,CA-2017-103499,2017-11-20,FUR-CH-10001482,209.568,2,0.2,-23.5764
9399,US-2017-161193,2017-11-20,FUR-FU-10000206,4.656,2,0.2,1.5714
9398,CA-2017-154123,2017-11-20,FUR-FU-10000629,27.58,2,0.0,11.5836
9397,CA-2017-121818,2017-11-20,OFF-AR-10001166,28.728,3,0.2,1.7955
9396,US-2017-161193,2017-11-20,FUR-FU-10001861,77.6,5,0.2,28.13
9395,CA-2017-146724,2017-11-20,OFF-AR-10001026,22.0,10,0.0,9.68
9394,CA-2017-111556,2017-11-20,OFF-PA-10003651,46.76,7,0.0,22.4448
9393,CA-2017-111556,2017-11-20,FUR-BO-10003159,183.968,2,0.2,-25.2956
9392,CA-2017-118731,2017-11-20,OFF-BI-10000069,84.056,7,0.2,27.3182
9391,CA-2017-120404,2017-11-20,FUR-FU-10000820,50.97,3,0.0,9.1746
9390,CA-2017-120404,2017-11-20,TEC-PH-10001363,569.99,1,0.0,170.997
9389,CA-2017-120404,2017-11-20,TEC-AC-10003433,2.97,3,0.0,1.3365
9388,CA-2017-118731,2017-11-20,FUR-FU-10003347,42.6,3,0.0,16.614
9387,US-2017-110996,2017-11-20,FUR-CH-10003956,283.92,5,0.2,-46.137
9386,CA-2017-126242,2017-11-19,FUR-FU-10002685,18.7,1,0.0,7.106
9385,CA-2017-131254,2017-11-19,FUR-CH-10003774,191.058,3,0.3,-46.3998
9384,US-2017-152380,2017-11-19,FUR-TA-10002533,219.075,3,0.5,-131.445
9383,CA-2017-126242,2017-11-19,OFF-ST-10000675,305.01,9,0.0,76.2525
9382,US-2017-137491,2017-11-19,FUR-CH-10004675,305.312,2,0.3,-8.7232
9381,CA-2017-101042,2017-11-19,OFF-BI-10000088,21.96,2,0.0,10.7604
9380,CA-2017-121468,2017-11-19,TEC-PH-10000376,31.968,4,0.2,2.3976
9379,CA-2017-101042,2017-11-19,FUR-FU-10004665,821.88,6,0.0,213.6888
9378,CA-2017-112529,2017-11-19,OFF-AR-10001915,31.776,4,0.2,8.7384
9377,CA-2017-110926,2017-11-19,OFF-FA-10000624,25.06,7,0.0,12.53
9376,US-2017-108014,2017-11-19,OFF-BI-10003984,59.913,7,0.7,-45.9333
9375,CA-2017-143021,2017-11-19,OFF-BI-10001628,58.408,7,0.2,18.2525
9374,CA-2017-112529,2017-11-19,FUR-TA-10002622,718.116,6,0.3,-71.8116
9373,CA-2017-143021,2017-11-19,FUR-TA-10001676,79.974,3,0.4,-29.3238
9372,US-2017-139969,2017-11-19,FUR-CH-10001973,233.058,3,0.3,-53.2704
